Linka;Spoj;MOD;MOD;Názov;ČOD;MPR;MPR;Názov;ČPR;KM,,,,
505411;18;221;Veterná Poruba,,OcÚ;16:35:00;401;Lipt.Mikuláš,,AS;16:59:00;10
505411;20;221;Veterná Poruba,,OcÚ;9:35:00;401;Lipt.Mikuláš,,AS;9:58:00;10
505412;1;401;Lipt.Mikuláš,,AS;5:20:00;439;Žiar,,Dolinky;5:44:00;14
505412;3;401;Lipt.Mikuláš,,AS;17:05:00;439;Žiar,,Dolinky;17:35:00;14
505412;5;401;Lipt.Mikuláš,,AS;5:55:00;439;Žiar,,Dolinky;6:16:00;14
505412;7;401;Lipt.Mikuláš,,AS;6:20:00;244;Žiar,Žiarska dolina;6:51:00;15,
505412;13;401;Lipt.Mikuláš,,AS;12:15:00;244;Žiar,Žiarska dolina;12:50:00;15,
505412;15;401;Lipt.Mikuláš,,AS;13:10:00;439;Žiar,,Dolinky;13:40:00;14
505412;17;401;Lipt.Mikuláš,,AS;9:30:00;439;Žiar,,Dolinky;10:03:00;14
505412;19;401;Lipt.Mikuláš,,AS;15:12:00;439;Žiar,,Dolinky;15:45:00;14
505412;21;401;Lipt.Mikuláš,,AS;14:15:00;244;Žiar,Žiarska dolina;14:48:00;15,
505412;23;401;Lipt.Mikuláš,,AS;16:00:00;244;Žiar,Žiarska dolina;16:30:00;15,
505412;35;401;Lipt.Mikuláš,,AS;18:25:00;244;Žiar,Žiarska dolina;18:55:00;15,
505412;41;401;Lipt.Mikuláš,,AS;20:20:00;439;Žiar,,Dolinky;20:48:00;14
505412;43;401;Lipt.Mikuláš,,AS;22:10:00;439;Žiar,,Dolinky;22:35:00;14
505412;2;439;Žiar,,Dolinky;4:54:00;401;Lipt.Mikuláš,,AS;5:20:00;14
505412;4;439;Žiar,,Dolinky;21:00:00;401;Lipt.Mikuláš,,AS;21:25:00;14
505412;8;439;Žiar,,Dolinky;5:44:00;401;Lipt.Mikuláš,,AS;6:14:00;14
505412;10;244;Žiar,Žiarska dolina;6:55:00;401;Lipt.Mikuláš,,AS;7:33:00;15,
505412;12;439;Žiar,,Dolinky;15:48:00;401;Lipt.Mikuláš,,AS;16:10:00;14
